Date,Open,High,Low,Close,Close_EWMA,Close_50_MA,Adj_Close,Volume
2017-10-23,39.2225,39.4225,38.875,39.0425,39.24548,39.50005,37.26152,87937200
2017-10-24,39.0725,39.355,39.05,39.275,39.25085,39.4863,37.48342,71028800
2017-10-25,39.2275,39.3875,38.8175,39.1025,39.22388,39.46035,37.31878,84828400
2017-10-26,39.3075,39.4575,39.195,39.3525,39.24726,39.44265,37.55737,68002000
2017-10-27,39.8225,40.9,39.675,40.7625,39.52276,39.4686,38.90306,177816800
2017-10-30,40.9725,42.0175,40.93,41.68,39.91499,39.5147,39.7787,178803200
2017-10-31,41.975,42.4125,41.735,42.26,40.34135,39.57385,40.33225,144187200
2017-11-01,42.4675,42.485,41.4025,41.7225,40.59247,39.6094,39.81927,134551200
2017-11-02,41.65,42.125,41.32,42.0275,40.85338,39.65005,40.11035,165573600
2017-11-03,43.5,43.565,42.78,43.125,41.26641,39.7162,41.15778,237594400
2017-11-06,43.0925,43.7475,42.93,43.5625,41.68388,39.78815,41.57533,140105200
2017-11-07,43.4775,43.8125,43.4,43.7025,42.0509,39.85485,41.70895,97446000
2017-11-08,43.665,44.06,43.5825,44.06,42.41619,39.9215,42.05015,97638000
2017-11-09,43.7775,44.025,43.285,43.97,42.6987,39.98415,41.96424,117930400
2017-11-10,43.7775,43.845,43.5675,43.6675,42.87485,40.0375,41.82536,100582000
2017-11-13,43.375,43.625,43.35,43.4925,42.98715,40.0871,41.65774,67928400
2017-11-14,43.26,43.37,42.795,42.835,42.95948,40.1334,41.02797,99130000
2017-11-15,42.4925,42.58,42.095,42.27,42.83412,40.16925,40.48681,116632400
2017-11-16,42.795,42.9675,42.575,42.775,42.82337,40.21845,40.97052,94550000
2017-11-17,42.76,42.8475,42.41,42.5375,42.7714,40.27605,40.74303,87598000
2017-11-20,42.5725,42.64,42.39,42.495,42.72114,40.31845,40.70232,65049600
2017-11-21,42.695,43.425,42.695,43.285,42.82366,40.37985,41.45899,100525200
2017-11-22,43.34,43.75,43.2625,43.74,42.99027,40.4564,41.89481,102355600
2017-11-24,43.775,43.875,43.6625,43.7425,43.12704,40.53985,41.8972,56106800
2017-11-27,43.7625,43.77,43.335,43.5225,43.19894,40.6109,41.68647,82867200
2017-11-28,43.575,43.7175,42.965,43.2675,43.21141,40.6829,41.44224,105715200
2017-11-29,43.1575,43.23,41.79,42.37,43.05842,40.73665,40.58259,166665600
2017-11-30,42.6075,43.035,42.11,42.9625,43.04098,40.81555,41.1501,166108800
2017-12-01,42.4875,42.9175,42.125,42.7625,42.99035,40.90385,40.95855,159037200
2017-12-04,43.12,43.155,42.4075,42.45,42.8921,40.9934,40.65923,130169600
2017-12-05,42.265,42.88,42.1,42.41,42.80445,41.08885,40.62091,109400800
2017-12-06,41.875,42.55,41.615,42.2525,42.70409,41.1682,40.47005,114240000
2017-12-07,42.2575,42.61,42.2275,42.33,42.63608,41.24365,40.54428,102693200
2017-12-08,42.6225,42.75,42.205,42.3425,42.5827,41.3241,40.55626,93420800
2017-12-11,42.3,43.2225,42.1975,43.1675,42.68903,41.41685,41.34645,141095200
2017-12-12,43.0375,43.0975,42.865,42.925,42.73193,41.5063,41.11418,77636800
2017-12-13,43.125,43.385,43,43.0675,42.79294,41.59525,41.25068,95273600
2017-12-14,43.1,43.2825,42.9125,43.055,42.84059,41.68895,41.23871,81906000
2017-12-15,43.4075,43.5425,43.115,43.4925,42.95912,41.78185,41.65774,160677200
2017-12-18,43.72,44.3,43.715,44.105,43.16746,41.88745,42.24441,117684400
2017-12-19,43.7575,43.8475,43.5225,43.635,43.25247,41.98095,41.79422,109745600
2017-12-20,43.7175,43.855,43.3125,43.5875,43.31338,42.0732,41.74874,93902400
2017-12-21,43.5425,44.005,43.525,43.7525,43.39322,42.1655,41.90678,83799600
2017-12-22,43.67,43.855,43.625,43.7525,43.45855,42.26055,41.90678,65397600
2017-12-26,42.7,42.8675,42.42,42.6425,43.31017,42.32845,40.8436,132742000
2017-12-27,42.525,42.695,42.4275,42.65,43.19014,42.38205,40.85078,85992800
2017-12-28,42.75,42.9625,42.62,42.77,43.11375,42.4351,40.96572,65920800
2017-12-29,42.63,42.6475,42.305,42.3075,42.96716,42.48245,40.52274,103999600
2018-01-02,42.54,43.075,42.315,43.065,42.98495,42.56385,41.24827,102223600
2018-01-03,43.1325,43.6375,42.99,43.0575,42.99814,42.64375,41.24109,118071600
2018-01-04,43.135,43.3675,43.02,43.2575,43.0453,42.72805,41.43266,89738400
2018-01-05,43.36,43.8425,43.2625,43.75,43.17342,42.81755,41.90438,94640000
2018-01-08,43.5875,43.9025,43.4825,43.5875,43.24871,42.90725,41.74874,82271200
2018-01-09,43.6375,43.765,43.3525,43.5825,43.3094,42.99185,41.74395,86336000
2018-01-10,43.29,43.575,43.25,43.5725,43.35724,43.04805,41.73437,95839600
2018-01-11,43.6475,43.8725,43.6225,43.82,43.44138,43.09085,41.97142,74670800
2018-01-12,44.045,44.34,43.9125,44.2725,43.59249,43.1311,42.40484,101672400
2018-01-16,44.475,44.8475,44.035,44.0475,43.67522,43.1776,42.18933,118263600
2018-01-17,44.0375,44.8125,43.7675,44.775,43.87518,43.23255,42.88615,137547200
2018-01-18,44.8425,45.025,44.5625,44.815,44.04606,43.26635,42.92445,124773600
2018-01-19,44.6525,44.895,44.3525,44.615,44.1495,43.2874,42.73289,129700400
2018-01-22,44.325,44.445,44.15,44.25,44.16777,43.29835,42.38329,108434400
2018-01-23,44.325,44.86,44.205,44.26,44.18454,43.30235,42.39286,130756400
2018-01-24,44.3125,44.325,43.3,43.555,44.07008,43.29405,41.71761,204420400
2018-01-25,43.6275,43.7375,42.6325,42.7775,43.83506,43.27625,40.9729,166116000
2018-01-26,43,43,42.515,42.8775,43.66096,43.26395,41.06869,156572000
2018-01-29,42.54,42.54,41.7675,41.99,43.35715,43.24705,40.21863,202561600
2018-01-30,41.3825,41.8425,41.175,41.7425,43.06358,43.2365,39.98157,184192800
2018-01-31,41.7175,42.11,41.625,41.8575,42.84429,43.21815,40.09171,129915600
2018-02-01,41.7925,42.155,41.69,41.945,42.68078,43.2063,40.17553,188923200
2018-02-02,41.5,41.7,40.025,40.125,42.2161,43.1589,38.4323,346375200
2018-02-05,39.775,40.97,39,39.1225,41.65362,43.07565,37.4721,290954000
2018-02-06,38.7075,40.93,38.5,40.7575,41.49069,43.016,39.03812,272975200
2018-02-07,40.7725,40.85,39.7675,39.885,41.19875,42.93885,38.20243,206434400
2018-02-08,40.0725,40.25,38.7575,38.7875,40.76034,42.84415,37.15123,217562000
2018-02-09,39.2675,39.4725,37.56,39.1025,40.45891,42.76085,37.60564,282690400
2018-02-12,39.625,40.9725,39.3775,40.6775,40.49866,42.727,39.12035,243278000
2018-02-13,40.4875,41.1875,40.4125,41.085,40.60526,42.68945,39.51225,130196800
2018-02-14,40.76,41.885,40.72,41.8425,40.83022,42.67105,40.24075,162579600
2018-02-15,42.4475,43.2725,42.25,43.2475,41.26972,42.687,41.59197,204588800
2018-02-16,43.09,43.705,42.9425,43.1075,41.60386,42.70095,41.45732,160704400
2018-02-20,43.0125,43.565,42.855,42.9625,41.85089,42.71515,41.31787,135722000
2018-02-21,43.2075,43.53,42.7525,42.7675,42.01755,42.7239,41.13033,149886400
2018-02-22,42.95,43.4875,42.9275,43.125,42.2189,42.73955,41.47415,123967600
2018-02-23,43.4175,43.9125,43.385,43.875,42.52001,42.7537,42.19544,135249600
2018-02-26,44.0875,44.8475,44.0525,44.7425,42.9241,42.79005,43.02974,152648800
2018-02-27,44.775,45.12,44.54,44.5975,43.22835,42.82065,42.89029,155712400
2018-02-28,44.815,45.155,44.5125,44.53,43.46502,42.85015,42.82537,151128400
2018-03-01,44.635,44.945,43.165,43.75,43.51683,42.8553,42.07523,195208000
2018-03-02,43.2,44.075,43.1125,44.0525,43.61423,42.85425,42.36615,153816000
2018-03-05,43.8025,44.435,43.63,44.205,43.72164,42.86565,42.51281,113605600
2018-03-06,44.4775,44.5625,44.0325,44.1675,43.80271,42.87725,42.47674,95154000
2018-03-07,43.735,43.9625,43.5675,43.7575,43.79449,42.87735,42.08244,126814000
2018-03-08,43.87,44.28,43.7675,44.235,43.87458,42.887,42.54167,95096400
2018-03-09,44.49,45,44.3475,44.995,44.07829,42.93405,43.27256,128740800
2018-03-12,45.0725,45.5975,45.0525,45.43,44.32406,42.98965,43.69093,128828400
2018-03-13,45.6475,45.875,44.81,44.9925,44.44559,43.0341,43.27016,126774000
2018-03-14,45.08,45.13,44.4525,44.61,44.47548,43.08015,42.90231,117473600
2018-03-15,44.625,45.06,44.5175,44.6625,44.50949,43.1121,42.9528,90975200
2018-03-16,44.6625,44.78,44.405,44.505,44.50867,43.14105,42.80133,157618800
2018-03-19,44.33,44.3675,43.415,43.825,44.38437,43.1524,42.14736,133787200
2018-03-20,43.81,44.2,43.735,43.81,44.27994,43.1536,42.13293,78597600
2018-03-21,43.76,43.7725,42.815,42.8175,44.01404,43.1382,41.17842,148219600
2018-03-22,42.5,43.17,42.15,42.2125,43.68649,43.1108,40.59659,165963200
2018-03-23,42.0975,42.48,41.235,41.235,43.24076,43.06405,39.65651,164115200
2018-03-26,42.0175,43.275,41.61,43.1925,43.23199,43.0515,41.53907,150164800
2018-03-27,43.42,43.7875,41.73,42.085,43.02344,43.00775,40.47396,163690400
2018-03-28,41.8125,42.505,41.2975,41.62,42.76827,42.9592,40.02677,166674000
2018-03-29,41.9525,42.9375,41.725,41.945,42.61859,42.9026,40.33932,153594000
2018-04-02,41.66,42.235,41.1175,41.67,42.44612,42.8397,40.07485,150347200
2018-04-03,41.91,42.1875,41.22,42.0975,42.38273,42.78935,40.48598,121112000
2018-04-04,41.22,43.0025,41.1925,42.9025,42.47723,42.7624,41.26017,138422000
2018-04-05,43.145,43.5575,43.02,43.2,42.60865,42.7412,41.54628,107732800
2018-04-06,42.7425,43.12,42.05,42.095,42.51526,42.712,40.48358,140021200
2018-04-09,42.47,43.2725,42.4625,42.5125,42.51476,42.7067,40.8851,116070800
2018-04-10,43.25,43.5,42.8825,43.3125,42.6598,42.7154,41.65448,113634400
2018-04-11,43.0575,43.48,42.925,43.11,42.74165,42.7378,41.45973,89726400
2018-04-12,43.3525,43.75,43.26,43.535,42.8859,42.77365,41.86845,91557200
2018-04-13,43.695,43.96,43.4625,43.6825,43.03074,42.81015,42.01031,100497200
2018-04-16,43.7575,44.0475,43.7075,43.955,43.19878,42.85035,42.27239,86313600
2018-04-17,44.1225,44.735,44.1025,44.56,43.44628,42.93905,42.85423,106421600
2018-04-18,44.4525,44.705,44.22,44.46,43.63059,43.0458,42.75805,83018000
2018-04-19,43.44,43.8475,43.165,43.2,43.5523,43.09465,41.54628,139235200
2018-04-20,42.65,42.805,41.3575,41.43,43.16643,43.12555,39.84405,261964400
2018-04-23,41.7075,41.73,41.0225,41.31,42.8289,43.176,39.72863,146062000
2018-04-24,41.4175,41.5825,40.305,40.735,42.44819,43.20865,39.17564,134768000
2018-04-25,40.655,41.355,40.6025,40.9125,42.16897,43.21335,39.34635,113528400
2018-04-26,41.03,41.4325,40.8425,41.055,41.96643,43.21275,39.4834,111852000
2018-04-27,41,41.0825,40.1575,40.58,41.71435,43.1875,39.02657,142623200
2018-04-30,40.5325,41.815,40.46,41.315,41.64174,43.14885,39.73344,169709600
2018-05-01,41.6025,42.3,41.3175,42.275,41.75688,43.1322,40.65669,214277600
2018-05-02,43.8075,44.4375,43.45,44.1425,42.19063,43.1558,42.45271,266157600
2018-05-03,43.97,44.375,43.61,44.2225,42.56006,43.1849,42.52964,136272800
2018-05-04,44.5625,46.0625,44.5425,45.9575,43.17778,43.24155,44.19823,224805200
2018-05-07,46.295,46.9175,46.1875,46.29,43.74364,43.28985,44.518,169805600
2018-05-08,46.2475,46.555,45.9175,46.5125,44.24707,43.32525,44.73199,113611200
2018-05-09,46.6375,46.85,46.305,46.84,44.71851,43.3701,45.04693,92844800
2018-05-10,46.935,47.5925,46.9125,47.51,45.22605,43.4297,45.6913,111957200
2018-05-11,47.3725,47.515,46.8625,47.1475,45.57541,43.49765,45.51752,104848800
2018-05-14,47.2525,47.3825,46.965,47.0375,45.84124,43.55735,45.41132,83115200
2018-05-15,46.695,46.7675,46.275,46.61,45.98102,43.60545,44.9986,94780800
2018-05-16,46.5175,47.115,46.5,47.045,46.17447,43.663,45.41856,76732400
2018-05-17,47,47.2275,46.59,46.7475,46.27866,43.7228,45.13135,69176000
2018-05-18,46.7975,46.9525,46.5325,46.5775,46.33299,43.76965,44.96722,73190800
2018-05-21,47,47.3175,46.7275,46.9075,46.43745,43.8079,45.28581,73603200
2018-05-22,47.095,47.22,46.695,46.79,46.50155,43.8351,45.17237,60962800
2018-05-23,46.5875,47.125,46.44,47.09,46.60854,43.87705,45.46201,80233600
2018-05-24,47.1925,47.21,46.5525,47.0375,46.68653,43.9256,45.41132,92936000
2018-05-25,47.0575,47.4125,46.9125,47.145,46.76989,43.97525,45.51511,69844000
2018-05-29,46.9,47.1875,46.7175,46.975,46.80718,44.02465,45.35098,90056400
2018-05-30,46.93,47,46.695,46.875,46.81951,44.08565,45.25444,74762000
2018-05-31,46.805,47.0575,46.535,46.7175,46.80096,44.1438,45.10238,109931200
2018-06-01,46.9975,47.565,46.9375,47.56,46.93897,44.23865,45.91576,93770000
2018-06-04,47.91,48.355,47.8375,47.9575,47.12416,44.35355,46.29951,105064800
2018-06-05,48.2675,48.485,48.09,48.3275,47.34295,44.4954,46.65672,86264000
2018-06-06,48.4075,48.52,47.98,48.495,47.55241,44.60145,46.81843,83734400
2018-06-07,48.535,48.55,48.085,48.365,47.70016,44.72705,46.69292,85388800
2018-06-08,47.7925,48,47.4425,47.925,47.74104,44.85315,46.26814,106627200
2018-06-11,47.8375,47.9925,47.5525,47.8075,47.75312,44.9704,46.1547,73234000
2018-06-12,47.8475,48.1525,47.7875,48.07,47.81073,45.0984,46.40812,67644400
2018-06-13,48.105,48.22,47.61,47.675,47.78606,45.20995,46.02678,86553600
2018-06-14,47.8875,47.8925,47.555,47.7,47.77041,45.3059,46.05092,86440400
2018-06-15,47.5075,47.54,47.065,47.21,47.66852,45.3861,45.57785,246876800
2018-06-18,46.97,47.305,46.8,47.185,47.5806,45.4879,45.55371,73939600
2018-06-19,46.285,46.5825,45.8625,46.4225,47.37004,45.5661,44.81758,134314000
2018-06-20,46.5875,46.8,46.4325,46.625,47.23458,45.63235,45.01308,82514800
2018-06-21,46.8125,47.0875,46.235,46.365,47.07647,45.69745,44.76207,102847600
2018-06-22,46.53,46.5375,46.175,46.23,46.92257,45.75135,44.63174,108801600
2018-06-25,45.85,46.23,45.1825,45.5425,46.67165,45.78855,43.96801,126652400
2018-06-26,45.7475,46.6325,45.635,46.1075,46.56907,45.8316,44.51347,98276800
2018-06-27,46.3075,46.82,46.0075,46.04,46.47288,45.8612,44.44831,101141200
2018-06-28,46.025,46.5525,45.95,46.375,46.45508,45.8995,44.77172,69460800
2018-06-29,46.5725,46.7975,45.7275,46.2775,46.4228,45.96105,44.6776,90950800
2018-07-02,45.955,46.825,45.855,46.795,46.49047,46.06835,45.1772,70925200
2018-07-03,46.9475,46.9875,45.885,45.98,46.39766,46.16175,44.39038,55819200
2018-07-05,46.315,46.6025,46.07,46.35,46.38899,46.27405,44.74759,66416800
2018-07-06,46.355,47.1075,46.3,46.9925,46.49872,46.39565,45.36788,69940800
2018-07-09,47.375,47.67,47.325,47.645,46.70713,46.52745,45.99782,79026400
2018-07-10,47.6775,47.82,47.545,47.5875,46.8672,46.6676,45.94231,63756400
2018-07-11,47.125,47.445,46.9025,46.97,46.88589,46.7807,45.34616,75326000
2018-07-12,47.3825,47.8525,47.3275,47.7575,47.04437,46.89035,46.10643,72164400
2018-07-13,47.77,47.96,47.725,47.8325,47.18766,46.96415,46.17884,50055600
2018-07-16,47.88,48.1625,47.605,47.7275,47.28582,47.03425,46.07747,60172400
2018-07-17,47.4375,47.9675,47.3,47.8625,47.39067,47.07235,46.2078,62138000
2018-07-18,47.945,47.95,47.4825,47.6,47.42873,47.09855,45.95437,65573600
2018-07-19,47.4225,48.1375,47.4225,47.97,47.52714,47.1277,46.31158,81147200
2018-07-20,47.945,48.1075,47.5425,47.86,47.58766,47.1481,46.20539,82704800
2018-07-23,47.67,47.99,47.39,47.9025,47.6449,47.15595,46.24641,63957600
2018-07-24,48.1125,48.415,48.0125,48.25,47.75492,47.178,46.5819,74791600
2018-07-25,48.265,48.7125,48.1075,48.705,47.92766,47.21135,47.02118,66839600
2018-07-26,48.6525,48.99,48.4025,48.5525,48.04127,47.2502,46.87394,76304000
2018-07-27,48.7475,48.7975,47.525,47.745,47.9874,47.2642,46.09436,96096000
2018-07-30,47.975,48.05,47.2675,47.4775,47.89469,47.2788,45.83611,84118000
2018-07-31,47.575,48.035,47.335,47.5725,47.83611,47.2987,45.92781,157492000
2018-08-01,49.7825,50.44,49.3275,50.375,48.29773,47.36805,48.63343,271742800
2018-08-02,50.145,52.095,50.0875,51.8475,48.94314,47.4692,50.05503,249616000
2018-08-03,51.7575,52.185,51.37,51.9975,49.49848,47.56735,50.19984,133789600
2018-08-06,52,52.3125,51.7675,52.2675,50.00194,47.67195,50.4605,101701600
2018-08-07,52.33,52.375,51.69,51.7775,50.32477,47.7646,49.98745,102349600
2018-08-08,51.5125,51.9525,51.13,51.8125,50.59526,47.86135,50.02125,90102000
2018-08-09,52.3825,52.445,51.8,52.22,50.89067,47.96825,50.41465,93970400
2018-08-10,51.84,52.275,51.6675,51.8825,51.071,48.07155,50.26449,98444800
2018-08-13,52.3275,52.7375,51.925,52.2175,51.27946,48.1647,50.58904,103563600
2018-08-14,52.54,52.64,52.065,52.4375,51.49001,48.2543,50.80218,82992000
2018-08-15,52.305,52.685,52.0825,52.56,51.68455,48.33895,50.92086,115230400
2018-08-16,52.9375,53.4525,52.8675,53.33,51.98373,48.43565,51.66685,114001600
2018-08-17,53.36,54.4875,53.29,54.395,52.42214,48.55625,52.69863,141708000
2018-08-20,54.525,54.795,53.7775,53.865,52.68448,48.67505,52.18516,121150800
2018-08-21,54.2,54.2975,53.5075,53.76,52.88003,48.7941,52.08344,104639200
2018-08-22,53.525,54.09,53.46,53.7625,53.04048,48.90795,52.08586,76072400
2018-08-23,53.6625,54.2625,53.65,53.8725,53.19175,49.0319,52.19243,75532800
2018-08-24,54.15,54.225,53.7775,54.04,53.34598,49.1587,52.3547,73905600
2018-08-27,54.2875,54.685,54.0825,54.485,53.55308,49.3042,52.78583,82100400
2018-08-28,54.7525,55.135,54.73,54.925,53.80252,49.459,53.2121,91107200
2018-08-29,55.0375,55.8725,54.8525,55.745,54.15569,49.64545,54.00652,109019200
2018-08-30,55.8125,57.065,55.6,56.2575,54.53784,49.8381,54.50305,195175200
2018-08-31,56.6275,57.2175,56.5,56.9075,54.96869,50.04895,55.13278,173360400
2018-09-04,57.1025,57.295,56.6575,57.09,55.35438,50.26615,55.30958,109560400
2018-09-05,57.2475,57.4175,56.275,56.7175,55.60222,50.48965,54.9487,133332000
2018-09-06,56.5575,56.8375,55.325,55.775,55.63364,50.683,54.03559,137160000
2018-09-07,55.4625,56.3425,55.1775,55.325,55.57752,50.8687,53.59963,150479200
2018-09-10,55.2375,55.4625,54.1175,54.5825,55.39661,51.03285,52.88028,158066000
2018-09-11,54.5025,56.075,54.14,55.9625,55.4995,51.22655,54.21724,142996000
2018-09-12,56.235,56.25,54.96,55.2675,55.45732,51.396,53.54393,197114800
2018-09-13,55.88,57.0875,55.6425,56.6025,55.66553,51.60845,54.83729,166825600
2018-09-14,56.4375,56.71,55.63,55.96,55.71907,51.80065,54.21483,127997200
2018-09-17,55.5375,55.7375,54.3175,54.47,55.49197,51.9502,52.77129,148780400
2018-09-18,54.4475,55.4625,54.28,54.56,55.32252,52.0885,52.85849,126286800
2018-09-19,54.625,54.905,53.825,54.5925,55.18979,52.2286,52.88998,108495200
2018-09-20,55.06,55.57,54.7875,55.0075,55.15664,52.38935,53.29203,106435200
2018-09-21,55.195,55.34,54.3225,54.415,55.0218,52.5225,52.71802,384986800
2018-09-24,54.205,55.315,54.1575,55.1975,55.05375,52.6698,53.4761,110773600
2018-09-25,54.9375,55.705,54.925,55.5475,55.14352,52.8262,53.81519,98217600
2018-09-26,55.25,55.9375,54.94,55.105,55.13652,52.97105,53.38649,95938800
2018-09-27,55.955,56.61,55.885,56.2375,55.33669,53.1438,54.48367,120724800
2018-09-28,56.1975,56.46,56.005,56.435,55.53639,53.3131,54.67501,91717600
2018-10-01,56.9875,57.355,56.5875,56.815,55.76886,53.4922,55.04316,94403200
2018-10-02,56.8125,57.5,56.6575,57.32,56.05089,53.68055,55.53241,99152800
2018-10-03,57.5125,58.3675,57.445,58.0175,56.40845,53.8759,56.20816,114619200
2018-10-04,57.695,58.0875,56.6825,56.9975,56.51555,54.04175,55.21997,128168000
2018-10-05,56.99,57.1025,55.145,56.0725,56.435,54.19215,54.32381,134322000
2018-10-08,55.5525,56.2,55.05,55.9425,56.34545,54.3561,54.19787,118655600
2018-10-09,55.91,56.8175,55.5625,56.7175,56.4131,54.5409,54.9487,107564000
2018-10-10,56.365,56.5875,54.0125,54.09,55.99072,54.67125,52.40314,167962400
2018-10-11,53.63,54.875,53.08,53.6125,55.55831,54.736,51.94053,212497600
2018-10-12,55.105,55.72,54.21,55.5275,55.55271,54.8096,53.79581,161351600
2018-10-15,55.29,55.4575,54.3175,54.34,55.33222,54.85645,52.64535,123164000
2018-10-16,54.7325,55.7475,54.19,55.5375,55.36954,54.92185,53.8055,116736000
2018-10-17,55.575,55.66,54.835,55.2975,55.35644,54.99225,53.57299,91541600
2018-10-18,54.465,54.935,53.25,54.005,55.11073,55.0361,52.3208,130325200
2018-10-19,54.515,55.315,54.3575,54.8275,55.05923,55.08825,53.11764,132314800
2018-10-22,54.9475,55.84,54.735,55.1625,55.07801,55.15385,53.44219,115168400
2018-10-23,53.9575,55.8125,53.675,55.6825,55.18791,55.22315,53.94598,155071200
2018-10-24,55.65,56.0575,53.635,53.7725,54.93057,55.24985,52.09554,163702000
2018-10-25,54.4275,55.345,54.1875,54.95,54.9341,55.29765,53.23632,119423200
2018-10-26,53.975,55.0475,53.1675,54.075,54.7779,55.31255,52.38861,189033600
2018-10-29,54.7975,54.9225,51.5225,53.06,54.46555,55.28585,51.40526,183742000
2018-10-30,52.7875,53.795,52.3175,53.325,54.25818,55.27505,51.662,146640000
2018-10-31,54.22,55.1125,54.155,54.715,54.34124,55.29415,53.00865,153435600
2018-11-01,54.7625,55.59,54.2025,55.555,54.56192,55.33,53.82245,233292800
2018-11-02,52.3875,53.4125,51.3575,51.87,54.07248,55.28995,50.25237,365314800
2018-11-05,51.075,51.0975,49.5425,50.3975,53.4043,55.2171,48.82579,264654800
2018-11-06,50.48,51.18,50.4225,50.9425,52.9567,55.14625,49.3538,127531600
2018-11-07,51.4925,52.515,51.0325,52.4875,52.87139,55.0975,50.85062,133697600
2018-11-08,52.495,52.53,51.6875,52.1225,52.73523,55.02505,50.67319,101450400
2018-11-09,51.3875,51.5025,50.5625,51.1175,52.4411,54.92225,49.69614,137463200
2018-11-12,49.75,49.9625,48.4475,48.5425,51.73226,54.75495,47.19274,204542000
2018-11-13,47.9075,49.295,47.8625,48.0575,51.06412,54.5743,46.72123,187531600
2018-11-14,48.475,48.62,46.4825,46.7,50.27065,54.37395,45.40147,243204000
2018-11-15,47.0975,47.9925,46.725,47.8525,49.83098,54.2155,46.52192,185915200
2018-11-16,47.625,48.7425,47.365,48.3825,49.56762,54.07665,47.03719,147713200
2018-11-19,47.5,47.675,46.2475,46.465,49.00351,53.9143,45.173,167701200
2018-11-20,44.5925,45.3675,43.8775,44.245,48.13833,53.67995,43.01473,271300800
2018-11-21,44.9325,45.0675,44.1375,44.195,47.42136,53.4585,42.96612,124496800
2018-11-23,43.735,44.15,43.025,43.0725,46.63066,53.1879,41.87484,94496000
2018-11-26,43.56,43.7375,42.565,43.655,46.08963,52.9418,42.44114,179994000
2018-11-27,42.8775,43.6925,42.72,43.56,45.6297,52.7236,42.34878,165549600
2018-11-28,44.1825,45.3225,43.7325,45.235,45.55793,52.5371,43.97721,184250000
2018-11-29,45.665,45.7,44.425,44.8875,45.43604,52.343,43.63937,167080000
2018-11-30,45.0725,45.0825,44.2575,44.645,45.29221,52.13575,43.40362,158126000
2018-12-03,46.115,46.235,45.3025,46.205,45.45817,51.97155,44.92023,163210000
2018-12-04,45.2375,45.5975,44.0675,44.1725,45.22441,51.75105,42.94425,165377200
2018-12-06,42.94,43.695,42.605,43.68,44.94361,51.5137,42.46545,172393600
2018-12-07,43.3725,43.6225,42.075,42.1225,44.43068,51.25405,40.95125,169126400
2018-12-10,41.25,42.5225,40.8325,42.4,44.06147,50.9773,41.22104,248104000
2018-12-11,42.915,42.9475,41.75,42.1575,43.71529,50.69175,40.98528,189126800
2018-12-12,42.6,42.98,42.255,42.275,43.45342,50.40095,41.09951,142510800
2018-12-13,42.6225,43.1425,42.3875,42.7375,43.32325,50.1093,41.54915,127594400
2018-12-14,42.25,42.27,41.32,41.37,42.96812,49.77635,40.21968,162814800
2018-12-17,41.3625,42.0875,40.6825,40.985,42.60755,49.4561,39.84538,177151600
2018-12-18,41.345,41.8825,41.0975,41.5175,42.40936,49.165,40.36308,135366000
2018-12-19,41.5,41.8625,39.7725,40.2225,42.01175,48.8506,39.10408,196189200
2018-12-20,40.1,40.5275,38.825,39.2075,41.50189,48.5004,38.11731,259092000
2018-12-21,39.215,39.54,37.4075,37.6825,40.80745,48.17225,36.63471,382978400
2018-12-24,37.0375,37.8875,36.6475,36.7075,40.06201,47.83415,35.68682,148676800
2018-12-26,37.075,39.3075,36.68,39.2925,39.9221,47.50945,38.19994,234330000
2018-12-27,38.96,39.1925,37.5175,39.0375,39.76126,47.2034,37.95203,212468400
2018-12-28,39.375,39.63,38.6375,39.0575,39.6333,46.8738,37.97148,169165600
2018-12-31,39.6325,39.84,39.12,39.435,39.59725,46.55655,38.33848,140014000
2019-01-02,38.7225,39.7125,38.5575,39.48,39.57593,46.26605,38.38223,148158800
2019-01-03,35.995,36.43,35.5,35.5475,38.84349,45.88045,34.55907,365248800
2019-01-04,36.1325,37.1375,35.95,37.065,38.52013,45.5185,36.03437,234428400
2019-01-07,37.175,37.2075,36.475,36.9825,38.24056,45.1445,35.95417,219111200
2019-01-08,37.39,37.955,37.13,37.6875,38.14,44.8228,36.63957,164101200
2019-01-09,37.8225,38.6325,37.4075,38.3275,38.17409,44.49035,37.26178,180396400
2019-01-10,38.125,38.4925,37.715,38.45,38.22426,44.17785,37.38087,143122800
2019-01-11,38.22,38.425,37.8775,38.0725,38.19666,43.8781,37.01386,108092800
2019-01-14,37.7125,37.8175,37.305,37.5,38.07,43.5616,36.45728,129756800
2019-01-15,37.5675,38.3475,37.5125,38.2675,38.10591,43.23265,37.20344,114843600
2019-01-16,38.27,38.97,38.25,38.735,38.22029,42.89625,37.65795,122278800
2019-01-17,38.55,39.415,38.315,38.965,38.35569,42.63815,37.88155,119284800
2019-01-18,39.375,39.47,38.995,39.205,38.51011,42.4143,38.11488,135004000
2019-01-22,39.1025,39.1825,38.155,38.325,38.47645,42.16195,37.25935,121576000
2019-01-23,38.5375,38.785,37.925,38.48,38.4771,41.8818,37.41003,92522400
2019-01-24,38.5275,38.62,37.935,38.175,38.42217,41.60285,37.11351,101766000
2019-01-25,38.87,39.5325,38.58,39.44,38.60723,41.3693,38.34334,134142000
2019-01-28,38.9475,39.0825,38.415,39.075,38.69228,41.17995,37.98849,104768400
2019-01-29,39.0625,39.5325,38.5275,38.67,38.68823,40.9922,37.59475,166348800
